1.000000,1.000000,0.976378,0.976378,1.000000,1.000000,1.000000,1.000000,0.976378,1.000000,0.976378,0.905512,0.858268,1.000000,0.976378,0.976378,0.976378,0.976378,0.976378,0.976378,0.976378,0.976378,0.976378,0.976378,0.976378,0.976378,0.976378,0.952756,0.976378,0.976378,0.976378,0.976378,0.976378,0.976378,0.976378,0.881890,0.976378,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.976378,0.976378,1.000000,0.976378,0.929134,1.000000,1.000000,0.905512,0.976378,0.976378,0.905512,1.000000,0.976378,0.976378,0.929134,0.858268,1.000000,0.976378,0.976378,1.000000,0.952756,0.976378,0.976378,0.976378,0.976378,0.976378,0.976378,0.976378,0.976378,0.976378,0.976378,0.976378,0.976378,0.976378,0.976378,0.976378,0.976378,0.976378,0.976378,0.976378,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.858268,0.881890,0.881890,0.881890,0.881890,0.881890,0.881890,0.881890,0.881890,0.881890,0.905512,0.881890,0.881890,0.881890,0.905512,0.858268,0.929134,0.905512,0.905512,0.905512,0.905512,0.905512,0.905512,0.905512,0.905512,0.905512,0.905512,0.881890,0.881890,0.881890,0.881890,0.881890,0.881890,0.905512,0.905512,0.905512,0.881890,0.881890,0.881890,0.881890,0.881890,0.881890,0.905512,0.881890,0.881890,0.905512,0.905512,0.881890,0.881890,0.905512
0.834646,0.811024,0.834646,0.834646,0.811024,0.834646,0.834646,0.834646,0.811024,0.811024,0.834646,0.811024,0.834646,0.834646,0.811024,0.834646,0.811024,0.834646,0.811024,0.834646,0.834646,0.811024,0.811024,0.811024,0.811024,0.811024,0.811024,0.811024,0.811024,0.811024,0.811024,0.811024,0.811024,0.811024,0.811024,0.811024,0.811024,0.811024,0.811024,0.811024,0.811024,0.811024,0.811024,0.811024,0.811024,0.811024,0.811024,0.811024,0.811024,0.811024
0.763780,0.763780,0.763780,0.763780,0.787402,0.763780,0.763780,0.763780,0.763780,0.763780,0.763780,0.763780,0.763780,0.763780,0.763780,0.763780,0.787402,0.811024,0.787402,0.763780,0.787402,0.787402,0.787402,0.787402,0.787402,0.763780,0.763780,0.787402,0.763780,0.787402,0.787402,0.787402,0.787402,0.787402,0.763780,0.763780,0.787402,0.763780,0.763780,0.787402,0.787402,0.763780,0.787402,0.763780,0.787402,0.787402,0.763780,0.763780,0.811024,0.000000
0.716535,0.692913,0.503937,0.692913,0.527559,0.669291,0.692913,0.669291,0.716535,0.692913,0.692913,0.692913,0.716535,0.551181,0.669291,0.669291,0.669291,0.692913,0.692913,0.692913,0.692913,0.527559,0.669291,0.669291,0.692913,0.551181,0.669291,0.692913,0.669291,0.527559,0.716535,0.692913,0.527559,0.763780,0.527559,0.669291,0.669291,0.692913,0.716535,0.716535,0.692913,0.527559,0.692913,0.669291,0.716535,0.716535,0.000000,0.000000,0.000000,0.000000
0.503937,0.503937,0.338583,0.338583,0.314961,0.338583,0.480315,0.503937,0.503937,0.503937,0.433071,0.503937,0.314961,0.338583,0.267717,0.362205,0.267717,0.291339,0.456693,0.480315,0.480315,0.480315,0.338583,0.362205,0.314961,0.338583,0.338583,0.503937,0.480315,0.503937,0.125984,0.314961,0.314961,0.314961,0.338583,0.314961,0.503937,0.480315,0.503937,0.480315,0.503937,0.314961,0.338583,0.338583,0.314961,0.338583,0.314961,0.338583,0.000000,0.000000
0.480315,0.480315,0.480315,0.480315,0.480315,0.480315,0.480315,0.480315,0.480315,0.480315,0.480315,0.480315,0.480315,0.480315,0.456693,0.480315,0.480315,0.503937,0.480315,0.480315,0.456693,0.480315,0.480315,0.480315,0.480315,0.480315,0.480315,0.480315,0.480315,0.480315,0.480315,0.480315,0.480315,0.480315,0.480315,0.480315,0.480315,0.456693,0.480315,0.480315,0.480315,0.480315,0.480315,0.480315,0.480315,0.480315,0.456693,0.480315,0.480315,0.480315
0.433071,0.409449,0.409449,0.291339,0.385827,0.409449,0.409449,0.385827,0.409449,0.433071,0.409449,0.385827,0.409449,0.409449,0.409449,0.385827,0.385827,0.456693,0.409449,0.314961,0.291339,0.385827,0.291339,0.385827,0.385827,0.385827,0.409449,0.385827,0.385827,0.385827,0.385827,0.409449,0.385827,0.385827,0.385827,0.385827,0.385827,0.409449,0.385827,0.385827,0.385827,0.385827,0.433071,0.385827,0.409449,0.385827,0.267717,0.385827,0.385827,0.433071
0.362205,0.338583,0.362205,0.338583,0.362205,0.338583,0.338583,0.338583,0.338583,0.338583,0.362205,0.338583,0.338583,0.338583,0.385827,0.362205,0.385827,0.362205,0.338583,0.362205,0.338583,0.338583,0.362205,0.338583,0.362205,0.362205,0.338583,0.338583,0.362205,0.338583,0.362205,0.338583,0.385827,0.362205,0.362205,0.362205,0.338583,0.338583,0.362205,0.362205,0.362205,0.338583,0.362205,0.385827,0.338583,0.338583,0.362205,0.338583,0.362205,0.000000
0.291339,0.244094,0.196850,0.220472,0.244094,0.244094,0.291339,0.220472,0.244094,0.244094,0.220472,0.244094,0.244094,0.220472,0.220472,0.244094,0.244094,0.220472,0.244094,0.220472,0.220472,0.220472,0.220472,0.244094,0.244094,0.220472,0.244094,0.220472,0.244094,0.244094,0.220472,0.220472,0.220472,0.244094,0.220472,0.267717,0.220472,0.244094,0.220472,0.220472,0.267717,0.220472,0.220472,0.220472,0.220472,0.267717,0.220472,0.220472,0.244094,0.220472
